date,time,open,high,low,close,volume
2021-10-06,22:30,1.35875,1.35885,1.35829,1.35856,1342
2021-10-06,22:45,1.35856,1.35891,1.35840,1.35888,933
2021-10-06,23:00,1.35887,1.35887,1.35850,1.35868,514
2021-10-06,23:15,1.35868,1.35870,1.35860,1.35867,434
2021-10-06,23:30,1.35867,1.35908,1.35864,1.35888,373
2021-10-06,23:45,1.35888,1.35898,1.35804,1.35808,1253
2021-10-07,00:00,1.35807,1.35842,1.35789,1.35789,38
2021-10-07,00:15,1.35789,1.35845,1.35789,1.35829,47
2021-10-07,00:30,1.35821,1.35834,1.35819,1.35829,75
2021-10-07,00:45,1.35830,1.35836,1.35817,1.35830,71
2021-10-07,01:00,1.35823,1.35865,1.35822,1.35861,375
2021-10-07,01:15,1.35856,1.35881,1.35855,1.35871,670
2021-10-07,01:30,1.35876,1.35893,1.35873,1.35885,637
2021-10-07,01:45,1.35884,1.35894,1.35872,1.35874,284
2021-10-07,02:00,1.35873,1.35879,1.35866,1.35878,241
2021-10-07,02:15,1.35877,1.35877,1.35862,1.35862,167
2021-10-07,02:30,1.35861,1.35897,1.35857,1.35897,255
2021-10-07,02:45,1.35896,1.35924,1.35886,1.35916,597
2021-10-07,03:00,1.35915,1.35956,1.35906,1.35945,952
2021-10-07,03:15,1.35946,1.35946,1.35865,1.35890,749
2021-10-07,03:30,1.35886,1.35960,1.35886,1.35950,814
2021-10-07,03:45,1.35949,1.35972,1.35925,1.35931,963
2021-10-07,04:00,1.35931,1.35948,1.35855,1.35876,786
2021-10-07,04:15,1.35876,1.35886,1.35824,1.35872,697
2021-10-07,04:30,1.35871,1.35921,1.35851,1.35905,771
2021-10-07,04:45,1.35906,1.35911,1.35856,1.35856,492
2021-10-07,05:00,1.35856,1.35856,1.35805,1.35842,546
2021-10-07,05:15,1.35841,1.35841,1.35809,1.35809,374
2021-10-07,05:30,1.35815,1.35839,1.35806,1.35810,286
2021-10-07,05:45,1.35809,1.35818,1.35805,1.35814,255
2021-10-07,06:00,1.35815,1.35825,1.35794,1.35795,396
2021-10-07,06:15,1.35796,1.35808,1.35772,1.35799,325
2021-10-07,06:30,1.35800,1.35817,1.35786,1.35817,420
2021-10-07,06:45,1.35817,1.35850,1.35808,1.35838,315
2021-10-07,07:00,1.35839,1.35853,1.35832,1.35850,248
2021-10-07,07:15,1.35849,1.35870,1.35835,1.35868,305
2021-10-07,07:30,1.35868,1.35877,1.35848,1.35848,255
2021-10-07,07:45,1.35849,1.35855,1.35814,1.35817,352
2021-10-07,08:00,1.35817,1.35853,1.35810,1.35838,509
2021-10-07,08:15,1.35838,1.35838,1.35774,1.35781,1248
2021-10-07,08:30,1.35781,1.35808,1.35750,1.35754,682
2021-10-07,08:45,1.35753,1.35773,1.35728,1.35758,968
2021-10-07,09:00,1.35758,1.35833,1.35745,1.35797,1464
2021-10-07,09:15,1.35798,1.35895,1.35798,1.35881,1098
2021-10-07,09:30,1.35882,1.35989,1.35847,1.35968,1542
2021-10-07,09:45,1.35967,1.36048,1.35917,1.36028,1327
2021-10-07,10:00,1.36028,1.36049,1.35923,1.36007,2465
2021-10-07,10:15,1.36006,1.36038,1.35857,1.35897,2341
2021-10-07,10:30,1.35897,1.35998,1.35864,1.35885,2635
2021-10-07,10:45,1.35885,1.35957,1.35815,1.35819,2067
2021-10-07,11:00,1.35817,1.35839,1.35709,1.35792,2214
2021-10-07,11:15,1.35793,1.35801,1.35701,1.35765,1799
2021-10-07,11:30,1.35766,1.35848,1.35722,1.35814,1628
2021-10-07,11:45,1.35807,1.35925,1.35806,1.35873,1809
2021-10-07,12:00,1.35870,1.35898,1.35808,1.35822,1309
2021-10-07,12:15,1.35821,1.36076,1.35819,1.35893,2719
2021-10-07,12:30,1.35893,1.35972,1.35874,1.35894,1312
2021-10-07,12:45,1.35894,1.35915,1.35808,1.35910,1953
2021-10-07,13:00,1.35911,1.35967,1.35890,1.35920,1699
2021-10-07,13:15,1.35919,1.35938,1.35848,1.35864,1343
2021-10-07,13:30,1.35864,1.35908,1.35854,1.35882,988
2021-10-07,13:45,1.35882,1.35947,1.35872,1.35937,1403
2021-10-07,14:00,1.35937,1.36156,1.35929,1.36152,1823
2021-10-07,14:15,1.36151,1.36170,1.36086,1.36124,1685
2021-10-07,14:30,1.36126,1.36176,1.36089,1.36153,1278
2021-10-07,14:45,1.36156,1.36158,1.36041,1.36067,1446
2021-10-07,15:00,1.36066,1.36085,1.35969,1.35985,1353
2021-10-07,15:15,1.35988,1.36026,1.35975,1.35984,1189
2021-10-07,15:30,1.35984,1.35996,1.35899,1.35955,1687
2021-10-07,15:45,1.35955,1.35994,1.35917,1.35948,1556
2021-10-07,16:00,1.35948,1.35989,1.35850,1.35889,2374
2021-10-07,16:15,1.35888,1.35967,1.35855,1.35906,2043
2021-10-07,16:30,1.35908,1.36037,1.35884,1.36023,2986
2021-10-07,16:45,1.36025,1.36108,1.36014,1.36084,2543
2021-10-07,17:00,1.36081,1.36216,1.36074,1.36141,2158
2021-10-07,17:15,1.36142,1.36298,1.36109,1.36254,2031
2021-10-07,17:30,1.36255,1.36308,1.36230,1.36261,2319
2021-10-07,17:45,1.36261,1.36359,1.36185,1.36222,2073
2021-10-07,18:00,1.36222,1.36317,1.36220,1.36282,2059
2021-10-07,18:15,1.36281,1.36320,1.36219,1.36305,1512
2021-10-07,18:30,1.36303,1.36379,1.36292,1.36330,1939
2021-10-07,18:45,1.36330,1.36338,1.36261,1.36314,1059
2021-10-07,19:00,1.36316,1.36372,1.36285,1.36308,1488
2021-10-07,19:15,1.36308,1.36342,1.36254,1.36254,1479
2021-10-07,19:30,1.36254,1.36287,1.36242,1.36251,1140
2021-10-07,19:45,1.36252,1.36264,1.36215,1.36215,1441
2021-10-07,20:00,1.36216,1.36224,1.36159,1.36177,977
2021-10-07,20:15,1.36177,1.36243,1.36172,1.36238,970
2021-10-07,20:30,1.36237,1.36239,1.36184,1.36221,1121
2021-10-07,20:45,1.36222,1.36245,1.36202,1.36214,917
2021-10-07,21:00,1.36212,1.36227,1.36163,1.36183,1301
2021-10-07,21:15,1.36183,1.36183,1.36143,1.36153,852
2021-10-07,21:30,1.36153,1.36166,1.36132,1.36142,1117
2021-10-07,21:45,1.36142,1.36218,1.36133,1.36207,1702
2021-10-07,22:00,1.36206,1.36215,1.36173,1.36211,1275
2021-10-07,22:15,1.36210,1.36226,1.36173,1.36183,867
2021-10-07,22:30,1.36182,1.36189,1.36157,1.36159,800
2021-10-07,22:45,1.36160,1.36190,1.36130,1.36165,1000
2021-10-07,23:00,1.36165,1.36186,1.36152,1.36162,619
2021-10-07,23:15,1.36163,1.36184,1.36163,1.36173,186
2021-10-07,23:30,1.36172,1.36172,1.36138,1.36151,229
2021-10-07,23:45,1.36145,1.36168,1.36116,1.36154,983
2021-10-08,00:00,1.36145,1.36153,1.36126,1.36126,12
2021-10-08,00:15,1.36145,1.36163,1.36115,1.36115,41
2021-10-08,00:30,1.36121,1.36148,1.36106,1.36146,101
2021-10-08,00:45,1.36145,1.36145,1.36116,1.36139,853
2021-10-08,01:00,1.36133,1.36165,1.36112,1.36142,569
2021-10-08,01:15,1.36143,1.36160,1.36139,1.36154,175
2021-10-08,01:30,1.36157,1.36172,1.36152,1.36167,141
2021-10-08,01:45,1.36167,1.36172,1.36152,1.36159,171
2021-10-08,02:00,1.36160,1.36162,1.36134,1.36144,206
2021-10-08,02:15,1.36143,1.36144,1.36112,1.36133,174
2021-10-08,02:30,1.36132,1.36144,1.36121,1.36144,125
2021-10-08,02:45,1.36143,1.36191,1.36134,1.36186,269
2021-10-08,03:00,1.36184,1.36224,1.36141,1.36141,652
2021-10-08,03:15,1.36143,1.36157,1.36102,1.36145,472
2021-10-08,03:30,1.36145,1.36162,1.36104,1.36124,743
2021-10-08,03:45,1.36125,1.36196,1.36123,1.36182,558
2021-10-08,04:00,1.36183,1.36203,1.36159,1.36192,740
2021-10-08,04:15,1.36192,1.36206,1.36138,1.36173,606
2021-10-08,04:30,1.36173,1.36182,1.36133,1.36166,616
2021-10-08,04:45,1.36166,1.36185,1.36142,1.36166,982
2021-10-08,05:00,1.36165,1.36189,1.36144,1.36146,635
2021-10-08,05:15,1.36145,1.36146,1.36119,1.36145,499
2021-10-08,05:30,1.36145,1.36183,1.36133,1.36137,496
2021-10-08,05:45,1.36137,1.36153,1.36121,1.36152,564
2021-10-08,06:00,1.36152,1.36153,1.36116,1.36145,581
2021-10-08,06:15,1.36143,1.36144,1.36072,1.36075,496
2021-10-08,06:30,1.36075,1.36107,1.36066,1.36089,758
2021-10-08,06:45,1.36088,1.36113,1.36076,1.36097,499
2021-10-08,07:00,1.36097,1.36122,1.36085,1.36121,372
2021-10-08,07:15,1.36120,1.36131,1.36106,1.36116,407
2021-10-08,07:30,1.36116,1.36123,1.36077,1.36084,368
2021-10-08,07:45,1.36084,1.36084,1.36017,1.36019,249
2021-10-08,08:00,1.36019,1.36039,1.35992,1.36018,612
2021-10-08,08:15,1.36018,1.36068,1.35995,1.36040,690
2021-10-08,08:30,1.36041,1.36073,1.36030,1.36062,834
2021-10-08,08:45,1.36061,1.36064,1.35963,1.35964,713
2021-10-08,09:00,1.35965,1.36048,1.35964,1.36013,1234
2021-10-08,09:15,1.36012,1.36031,1.35986,1.36025,1760
2021-10-08,09:30,1.36025,1.36044,1.35931,1.35980,1491
2021-10-08,09:45,1.35975,1.35987,1.35934,1.35952,1098
2021-10-08,10:00,1.35953,1.36005,1.35859,1.35969,2267
2021-10-08,10:15,1.35970,1.35974,1.35870,1.35941,2308
2021-10-08,10:30,1.35937,1.35957,1.35880,1.35912,2199
2021-10-08,10:45,1.35913,1.35950,1.35833,1.35926,2002
2021-10-08,11:00,1.35921,1.35928,1.35864,1.35900,1335
2021-10-08,11:15,1.35899,1.35948,1.35887,1.35941,1230
2021-10-08,11:30,1.35940,1.36038,1.35939,1.36035,1368
2021-10-08,11:45,1.36035,1.36058,1.35969,1.35998,1420
2021-10-08,12:00,1.35999,1.36103,1.35974,1.36083,1780
2021-10-08,12:15,1.36084,1.36130,1.36053,1.36094,1236
2021-10-08,12:30,1.36094,1.36182,1.36076,1.36154,1528
2021-10-08,12:45,1.36155,1.36239,1.36141,1.36231,1012
2021-10-08,13:00,1.36232,1.36345,1.36232,1.36334,1298
2021-10-08,13:15,1.36333,1.36377,1.36278,1.36311,1015
2021-10-08,13:30,1.36311,1.36333,1.36270,1.36270,1138
2021-10-08,13:45,1.36269,1.36319,1.36256,1.36270,1052
2021-10-08,14:00,1.36270,1.36313,1.36237,1.36267,974
2021-10-08,14:15,1.36268,1.36287,1.36241,1.36249,739
2021-10-08,14:30,1.36248,1.36290,1.36241,1.36271,652
2021-10-08,14:45,1.36272,1.36282,1.36198,1.36230,1045
2021-10-08,15:00,1.36231,1.36276,1.36210,1.36270,1172
2021-10-08,15:15,1.36272,1.36273,1.36187,1.36221,1368
2021-10-08,15:30,1.36220,1.36583,1.36220,1.36428,5068
2021-10-08,15:45,1.36426,1.36506,1.36347,1.36399,3679
2021-10-08,16:00,1.36401,1.36479,1.36328,1.36331,2462
2021-10-08,16:15,1.36331,1.36364,1.36229,1.36235,2597
2021-10-08,16:30,1.36235,1.36291,1.36114,1.36238,3974
2021-10-08,16:45,1.36238,1.36305,1.36153,1.36272,3478
2021-10-08,17:00,1.36270,1.36416,1.36265,1.36404,2967
2021-10-08,17:15,1.36404,1.36455,1.36320,1.36427,3062
2021-10-08,17:30,1.36426,1.36469,1.36361,1.36432,2759
2021-10-08,17:45,1.36430,1.36458,1.36350,1.36374,3107
2021-10-08,18:00,1.36373,1.36434,1.36354,1.36426,1874
2021-10-08,18:15,1.36427,1.36488,1.36357,1.36364,2247
2021-10-08,18:30,1.36363,1.36376,1.36286,1.36305,2217
2021-10-08,18:45,1.36305,1.36372,1.36285,1.36292,1929
2021-10-08,19:00,1.36292,1.36292,1.36197,1.36197,1611
2021-10-08,19:15,1.36197,1.36207,1.36114,1.36118,1125
2021-10-08,19:30,1.36119,1.36206,1.36109,1.36200,1335
2021-10-08,19:45,1.36201,1.36201,1.36158,1.36170,1448
2021-10-08,20:00,1.36171,1.36174,1.36126,1.36157,1225
2021-10-08,20:15,1.36158,1.36158,1.36103,1.36136,1494
2021-10-08,20:30,1.36136,1.36168,1.36093,1.36101,986
2021-10-08,20:45,1.36100,1.36207,1.36099,1.36196,986
2021-10-08,21:00,1.36196,1.36253,1.36193,1.36222,1085
2021-10-08,21:15,1.36223,1.36248,1.36213,1.36247,762
2021-10-08,21:30,1.36247,1.36258,1.36223,1.36239,828
2021-10-08,21:45,1.36238,1.36242,1.36196,1.36206,942
2021-10-08,22:00,1.36205,1.36245,1.36204,1.36235,425
2021-10-08,22:15,1.36235,1.36244,1.36205,1.36214,299
2021-10-08,22:30,1.36215,1.36227,1.36165,1.36171,611
2021-10-08,22:45,1.36167,1.36226,1.36143,1.36195,705
2021-10-08,23:00,1.36195,1.36200,1.36159,1.36197,461
2021-10-08,23:15,1.36197,1.36205,1.36182,1.36193,347
2021-10-08,23:30,1.36188,1.36188,1.36108,1.36155,345
2021-10-08,23:45,1.36155,1.36185,1.36145,1.36176,384
2021-10-11,00:00,1.36181,1.36203,1.36139,1.36139,5
2021-10-11,00:15,1.36146,1.36183,1.36127,1.36149,7
2021-10-11,00:30,1.36174,1.36188,1.36157,1.36160,21
2021-10-11,00:45,1.36144,1.36234,1.36133,1.36234,10
2021-10-11,01:00,1.36193,1.36258,1.36193,1.36239,542
2021-10-11,01:15,1.36239,1.36240,1.36158,1.36177,316
2021-10-11,01:30,1.36178,1.36187,1.36142,1.36178,378
2021-10-11,01:45,1.36177,1.36194,1.36167,1.36174,220
2021-10-11,02:00,1.36173,1.36187,1.36144,1.36149,272
2021-10-11,02:15,1.36150,1.36173,1.36144,1.36167,294
2021-10-11,02:30,1.36166,1.36167,1.36116,1.36138,389
2021-10-11,02:45,1.36135,1.36164,1.36115,1.36157,297
2021-10-11,03:00,1.36159,1.36337,1.36148,1.36334,1000
2021-10-11,03:15,1.36335,1.36364,1.36327,1.36354,575
2021-10-11,03:30,1.36354,1.36419,1.36353,1.36400,863
2021-10-11,03:45,1.36400,1.36417,1.36370,1.36385,866
2021-10-11,04:00,1.36385,1.36425,1.36375,1.36414,517
2021-10-11,04:15,1.36413,1.36475,1.36409,1.36441,743
2021-10-11,04:30,1.36436,1.36553,1.36436,1.36528,1133
2021-10-11,04:45,1.36530,1.36542,1.36424,1.36430,1054
2021-10-11,05:00,1.36430,1.36472,1.36426,1.36464,817
2021-10-11,05:15,1.36465,1.36467,1.36423,1.36425,440
2021-10-11,05:30,1.36425,1.36448,1.36415,1.36447,460
2021-10-11,05:45,1.36448,1.36459,1.36407,1.36418,394
2021-10-11,06:00,1.36418,1.36425,1.36397,1.36414,393
2021-10-11,06:15,1.36415,1.36450,1.36412,1.36440,406
2021-10-11,06:30,1.36439,1.36446,1.36377,1.36379,523
2021-10-11,06:45,1.36379,1.36380,1.36343,1.36364,397
2021-10-11,07:00,1.36364,1.36366,1.36339,1.36351,367
2021-10-11,07:15,1.36352,1.36370,1.36344,1.36355,308
2021-10-11,07:30,1.36356,1.36367,1.36344,1.36366,282
2021-10-11,07:45,1.36365,1.36406,1.36363,1.36396,366
2021-10-11,08:00,1.36396,1.36439,1.36379,1.36431,675
2021-10-11,08:15,1.36432,1.36456,1.36405,1.36405,733
2021-10-11,08:30,1.36405,1.36470,1.36404,1.36459,634
2021-10-11,08:45,1.36459,1.36536,1.36457,1.36535,841
2021-10-11,09:00,1.36540,1.36645,1.36523,1.36556,1927
2021-10-11,09:15,1.36555,1.36572,1.36503,1.36539,1237
2021-10-11,09:30,1.36543,1.36727,1.36543,1.36717,1970
2021-10-11,09:45,1.36717,1.36734,1.36643,1.36646,1697
2021-10-11,10:00,1.36647,1.36688,1.36554,1.36584,2873
2021-10-11,10:15,1.36586,1.36596,1.36443,1.36529,2212
2021-10-11,10:30,1.36534,1.36583,1.36375,1.36403,1722
2021-10-11,10:45,1.36402,1.36506,1.36390,1.36479,1741
2021-10-11,11:00,1.36480,1.36563,1.36472,1.36480,1804
2021-10-11,11:15,1.36479,1.36489,1.36312,1.36369,1880
2021-10-11,11:30,1.36370,1.36473,1.36368,1.36443,1689
2021-10-11,11:45,1.36442,1.36476,1.36378,1.36475,1608
2021-10-11,12:00,1.36473,1.36479,1.36283,1.36298,1456
2021-10-11,12:15,1.36297,1.36302,1.36202,1.36217,1541
2021-10-11,12:30,1.36217,1.36255,1.36155,1.36160,1367
2021-10-11,12:45,1.36159,1.36187,1.36107,1.36180,1462
2021-10-11,13:00,1.36181,1.36255,1.36147,1.36245,1353
2021-10-11,13:15,1.36245,1.36263,1.36189,1.36216,866
2021-10-11,13:30,1.36216,1.36277,1.36194,1.36240,1115
2021-10-11,13:45,1.36240,1.36334,1.36217,1.36310,1355
2021-10-11,14:00,1.36308,1.36348,1.36265,1.36298,1232
2021-10-11,14:15,1.36302,1.36321,1.36240,1.36281,1062
2021-10-11,14:30,1.36281,1.36314,1.36257,1.36296,925
2021-10-11,14:45,1.36298,1.36358,1.36285,1.36295,1026
2021-10-11,15:00,1.36296,1.36381,1.36295,1.36360,1068
2021-10-11,15:15,1.36363,1.36390,1.36346,1.36348,1377
2021-10-11,15:30,1.36347,1.36360,1.36255,1.36270,1721
2021-10-11,15:45,1.36270,1.36295,1.36186,1.36199,1242
2021-10-11,16:00,1.36198,1.36264,1.36182,1.36260,1225
2021-10-11,16:15,1.36259,1.36306,1.36200,1.36277,1236
2021-10-11,16:30,1.36277,1.36413,1.36227,1.36398,2437
2021-10-11,16:45,1.36399,1.36460,1.36388,1.36445,1954
2021-10-11,17:00,1.36446,1.36509,1.36405,1.36436,1619
2021-10-11,17:15,1.36435,1.36449,1.36347,1.36369,1175
2021-10-11,17:30,1.36373,1.36388,1.36271,1.36272,1122
2021-10-11,17:45,1.36275,1.36303,1.36228,1.36259,1385
2021-10-11,18:00,1.36259,1.36345,1.36254,1.36324,1126
2021-10-11,18:15,1.36320,1.36326,1.36245,1.36283,955
2021-10-11,18:30,1.36282,1.36338,1.36268,1.36318,883
2021-10-11,18:45,1.36319,1.36324,1.36221,1.36247,589
2021-10-11,19:00,1.36246,1.36250,1.36155,1.36158,939
2021-10-11,19:15,1.36157,1.36175,1.36136,1.36170,750
2021-10-11,19:30,1.36169,1.36192,1.36126,1.36128,685
